
第１表,,,,刑法犯　罪種別　認知・検挙件数・検挙人員　対前年比較,,,,,,,,,,,,,,,暫定値,,
,,,,,,,,,,,,,,,,,,,２０２７年２月１日確定,,
,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙率,検挙率,検挙率,検挙人員,検挙人員,検挙人員,検挙人員,"検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年",
,罪種,"2026年
1～5月","2025年
1～5月",増減,増減率(％）,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減ポイント,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),
東北,山形県,7 ,5 ,2 ,40.0 ,2 ,6 ,-4 ,-66.7 ,1 ,1 ,0 ,0.0 ,28.6 ,120.0 ,-91.4 
東北,福島県,18 ,30 ,-12 ,-40.0 ,9 ,19 ,-10 ,-52.6 ,4 ,0 ,4 ,0.0 ,50.0 ,63.3 ,-13.3 
東京都,,52 ,73 ,-21 ,-28.8 ,38 ,32 ,6 ,18.8 ,18 ,23 ,-5 ,-21.7 ,73.1 ,43.8 ,29.3 
関東,計,860 ,1879 ,-1019 ,-54.2 ,407 ,514 ,-107 ,-20.8 ,69 ,75 ,-6 ,-8.0 ,47.3 ,27.4 ,19.9 
関東,茨城県,143 ,331 ,-188 ,-56.8 ,40 ,61 ,-21 ,-34.4 ,14 ,3 ,11 ,366.7 ,28.0 ,18.4 ,9.6 
関東,栃木県,101 ,132 ,-31 ,-23.5 ,7 ,18 ,-11 ,-61.1 ,1 ,4 ,-3 ,-75.0 ,6.9 ,13.6 ,-6.7 
関東,群馬県,48 ,180 ,-132 ,-73.3 ,50 ,6 ,44 ,733.3 ,13 ,4 ,9 ,225.0 ,104.2 ,3.3 ,100.9 
関東,埼玉県,208 ,422 ,-214 ,-50.7 ,47 ,46 ,1 ,2.2 ,17 ,17 ,0 ,0.0 ,22.6 ,10.9 ,11.7 
関東,千葉県,152 ,270 ,-118 ,-43.7 ,28 ,202 ,-174 ,-86.1 ,5 ,21 ,-16 ,-76.2 ,18.4 ,74.8 ,-56.4 
関東,神奈川県,152 ,319 ,-167 ,-52.4 ,144 ,138 ,6 ,4.3 ,9 ,13 ,-4 ,-30.8 ,94.7 ,43.3 ,51.4 
関東,新潟県,6 ,6 ,0 ,0.0 ,9 ,4 ,5 ,125.0 ,4 ,2 ,2 ,100.0 ,150.0 ,66.7 ,83.3 
関東,山梨県,14 ,15 ,-1 ,-6.7 ,1 ,4 ,-3 ,-75.0 ,1 ,1 ,0 ,0.0 ,7.1 ,26.7 ,-19.6 
関東,長野県,10 ,51 ,-41 ,-80.4 ,33 ,12 ,21 ,175.0 ,1 ,7 ,-6 ,-85.7 ,330.0 ,23.5 ,306.5 
関東,静岡県,26 ,153 ,-127 ,-83.0 ,48 ,23 ,25 ,108.7 ,4 ,3 ,1 ,33.3 ,184.6 ,15.0 ,169.6 
中部,計,368 ,699 ,-331 ,-47.4 ,248 ,141 ,107 ,75.9 ,52 ,44 ,8 ,18.2 ,67.4 ,20.2 ,47.2 
中部,富山県,3 ,8 ,-5 ,-62.5 ,2 ,5 ,-3 ,-60.0 ,1 ,2 ,-1 ,-50.0 ,66.7 ,62.5 ,4.2 
中部,石川県,10 ,7 ,3 ,42.9 ,17 ,5 ,12 ,240.0 ,8 ,3 ,5 ,166.7 ,170.0 ,71.4 ,98.6 
中部,福井県,3 ,3 ,0 ,0.0 ,5 ,3 ,2 ,66.7 ,4 ,3 ,1 ,33.3 ,166.7 ,100.0 ,66.7 
中部,岐阜県,65 ,67 ,-2 ,-3.0 ,26 ,12 ,14 ,116.7 ,10 ,5 ,5 ,100.0 ,40.0 ,17.9 ,22.1 
中部,愛知県,248 ,567 ,-319 ,-56.3 ,191 ,94 ,97 ,103.2 ,28 ,30 ,-2 ,-6.7 ,77.0 ,16.6 ,60.4 
中部,三重県,39 ,47 ,-8 ,-17.0 ,7 ,22 ,-15 ,-68.2 ,1 ,1 ,0 ,0.0 ,17.9 ,46.8 ,-28.9 
近畿,計,247 ,401 ,-154 ,-38.4 ,304 ,122 ,182 ,149.2 ,56 ,58 ,-2 ,-3.4 ,123.1 ,30.4 ,92.7 
近畿,滋賀県,14 ,24 ,-10 ,-41.7 ,8 ,7 ,1 ,14.3 ,8 ,11 ,-3 ,-27.3 ,57.1 ,29.2 ,27.9 
近畿,京都府,19 ,32 ,-13 ,-40.6 ,29 ,7 ,22 ,314.3 ,7 ,2 ,5 ,250.0 ,152.6 ,21.9 ,130.7 
近畿,大阪府,164 ,277 ,-113 ,-40.8 ,190 ,60 ,130 ,216.7 ,17 ,28 ,-11 ,-39.3 ,115.9 ,21.7 ,94.2 
近畿,兵庫県,41 ,45 ,-4 ,-8.9 ,53 ,33 ,20 ,60.6 ,11 ,9 ,2 ,22.2 ,129.3 ,73.3 ,56.0 
近畿,奈良県,5 ,12 ,-7 ,-58.3 ,19 ,7 ,12 ,171.4 ,10 ,5 ,5 ,100.0 ,380.0 ,58.3 ,321.7 
近畿,和歌山県,4 ,11 ,-7 ,-63.6 ,5 ,8 ,-3 ,-37.5 ,3 ,3 ,0 ,0.0 ,125.0 ,72.7 ,52.3 
中国,計,37 ,32 ,5 ,15.6 ,43 ,18 ,25 ,138.9 ,15 ,9 ,6 ,66.7 ,116.2 ,56.3 ,59.9 
中国,鳥取県,4 ,1 ,3 ,300.0 ,2 ,1 ,1 ,100.0 ,3 ,0 ,3 ,0.0 ,50.0 ,100.0 ,-50.0 
中国,島根県,13 ,2 ,11 ,550.0 ,12 ,2 ,10 ,500.0 ,1 ,1 ,0 ,0.0 ,92.3 ,100.0 ,-7.7 
中国,岡山県,9 ,16 ,-7 ,-43.8 ,20 ,5 ,15 ,300.0 ,2 ,2 ,0 ,0.0 ,222.2 ,31.3 ,190.9 
中国,広島県,6 ,12 ,-6 ,-50.0 ,5 ,4 ,1 ,25.0 ,6 ,3 ,3 ,100.0 ,83.3 ,33.3 ,50.0 
中国,山口県,5 ,1 ,4 ,400.0 ,4 ,6 ,-2 ,-33.3 ,3 ,3 ,0 ,0.0 ,80.0 ,600.0 ,-520.0 
四国,計,21 ,23 ,-2 ,-8.7 ,47 ,14 ,33 ,235.7 ,8 ,14 ,-6 ,-42.9 ,223.8 ,60.9 ,162.9 
四国,徳島県,4 ,1 ,3 ,300.0 ,5 ,0 ,5 ,0.0 ,2 ,1 ,1 ,100.0 ,125.0 ,0.0 ,125.0 
四国,香川県,5 ,8 ,-3 ,-37.5 ,5 ,3 ,2 ,66.7 ,3 ,4 ,-1 ,-25.0 ,100.0 ,37.5 ,62.5 
四国,愛媛県,7 ,12 ,-5 ,-41.7 ,34 ,10 ,24 ,240.0 ,3 ,6 ,-3 ,-50.0 ,485.7 ,83.3 ,402.4 
四国,高知県,5 ,2 ,3 ,150.0 ,3 ,1 ,2 ,200.0 ,0 ,3 ,-3 ,-100.0 ,60.0 ,50.0 ,10.0 
九州,計,68 ,86 ,-18 ,-20.9 ,56 ,87 ,-31 ,-35.6 ,34 ,45 ,-11 ,-24.4 ,82.4 ,101.2 ,-18.8 
九州,福岡県,24 ,30 ,-6 ,-20.0 ,19 ,15 ,4 ,26.7 ,11 ,7 ,4 ,57.1 ,79.2 ,50.0 ,29.2 
九州,佐賀県,1 ,1 ,0 ,0.0 ,2 ,16 ,-14 ,-87.5 ,1 ,2 ,-1 ,-50.0 ,200.0 ,1600.0 ,-1400.0 
九州,長崎県,2 ,3 ,-1 ,-33.3 ,1 ,4 ,-3 ,-75.0 ,5 ,0 ,5 ,0.0 ,50.0 ,133.3 ,-83.3 
九州,熊本県,3 ,7 ,-4 ,-57.1 ,1 ,4 ,-3 ,-75.0 ,3 ,5 ,-2 ,-40.0 ,33.3 ,57.1 ,-23.8 
九州,大分県,2 ,7 ,-5 ,-71.4 ,0 ,5 ,-5 ,-100.0 ,0 ,3 ,-3 ,-100.0 ,0.0 ,71.4 ,-71.4 
九州,宮崎県,3 ,4 ,-1 ,-25.0 ,2 ,4 ,-2 ,-50.0 ,2 ,4 ,-2 ,-50.0 ,66.7 ,100.0 ,-33.3 
九州,鹿児島県,4 ,20 ,-16 ,-80.0 ,6 ,14 ,-8 ,-57.1 ,1 ,5 ,-4 ,-80.0 ,150.0 ,70.0 ,80.0 
九州,沖縄県,29 ,14 ,15 ,107.1 ,25 ,25 ,0 ,0.0 ,11 ,19 ,-8 ,-42.1 ,86.2 ,178.6 ,-92.4 
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
第６表,,,重要犯罪・重要窃盗犯　都道府県別　認知・検挙件数・検挙人員　対前年比較　（ひったくり）,,,,,,,,,,,,暫定値,
,,,,,,,,,,,,,,,２０２７年２月１日確定,
,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率
,都道府県,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％）,"2026年
1～5月","2025年
1～5月",増減ポイント
総数,,186 ,203 ,-17 ,-8.4 ,99 ,145 ,-46 ,-31.7 ,71 ,74 ,-3 ,-4.1 ,53.2 ,71.4 ,-18.2 
北海道,計,2 ,4 ,-2 ,-50.0 ,4 ,2 ,2 ,100.0 ,6 ,0 ,6 ,0.0 ,200.0 ,50.0 ,150.0 
北海道,札幌方面,2 ,4 ,-2 ,-50.0 ,4 ,2 ,2 ,100.0 ,6 ,0 ,6 ,0.0 ,200.0 ,50.0 ,150.0 
北海道,函館方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
北海道,旭川方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
北海道,釧路方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
北海道,北見方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,計,4 ,2 ,2 ,100.0 ,2 ,2 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,50.0 ,100.0 ,-50.0 
東北,青森県,3 ,2 ,1 ,50.0 ,2 ,1 ,1 ,100.0 ,0 ,0 ,0 ,0.0 ,66.7 ,50.0 ,16.7 
東北,岩手県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,宮城県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,秋田県,1 ,0 ,1 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,山形県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,福島県,0 ,0 ,0 ,0.0 ,0 ,1 ,-1 ,-100.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東京都,,32 ,35 ,-3 ,-8.6 ,22 ,41 ,-19 ,-46.3 ,14 ,15 ,-1 ,-6.7 ,68.8 ,117.1 ,-48.3 
関東,計,67 ,62 ,5 ,8.1 ,27 ,20 ,7 ,35.0 ,20 ,12 ,8 ,66.7 ,40.3 ,32.3 ,8.0 
関東,茨城県,4 ,10 ,-6 ,-60.0 ,0 ,4 ,-4 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,40.0 ,-40.0 
関東,栃木県,0 ,2 ,-2 ,-100.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
関東,群馬県,2 ,1 ,1 ,100.0 ,1 ,0 ,1 ,0.0 ,0 ,0 ,0 ,0.0 ,50.0 ,0.0 ,50.0 
関東,埼玉県,11 ,23 ,-12 ,-52.2 ,6 ,5 ,1 ,20.0 ,4 ,3 ,1 ,33.3 ,54.5 ,21.7 ,32.8 
関東,千葉県,14 ,10 ,4 ,40.0 ,6 ,4 ,2 ,50.0 ,6 ,1 ,5 ,500.0 ,42.9 ,40.0 ,2.9 
関東,神奈川県,29 ,15 ,14 ,93.3 ,8 ,5 ,3 ,60.0 ,8 ,4 ,4 ,100.0 ,27.6 ,33.3 ,-5.7 
関東,新潟県,4 ,0 ,4 ,0.0 ,3 ,0 ,3 ,0.0 ,2 ,0 ,2 ,0.0 ,75.0 ,0.0 ,75.0 
関東,山梨県,0 ,1 ,-1 ,-100.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
関東,長野県,0 ,0 ,0 ,0.0 ,1 ,0 ,1 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
関東,静岡県,3 ,0 ,3 ,0.0 ,2 ,2 ,0 ,0.0 ,0 ,3 ,-3 ,-100.0 ,66.7 ,0.0 ,66.7 
中部,計,12 ,14 ,-2 ,-14.3 ,2 ,20 ,-18 ,-90.0 ,2 ,5 ,-3 ,-60.0 ,16.7 ,142.9 ,-126.2 
中部,富山県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
中部,石川県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
中部,福井県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
中部,岐阜県,1 ,1 ,0 ,0.0 ,0 ,4 ,-4 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,400.0 ,-400.0 
中部,愛知県,11 ,11 ,0 ,0.0 ,2 ,16 ,-14 ,-87.5 ,2 ,4 ,-2 ,-50.0 ,18.2 ,145.5 ,-127.3 
中部,三重県,0 ,2 ,-2 ,-100.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
近畿,計,44 ,53 ,-9 ,-17.0 ,31 ,46 ,-15 ,-32.6 ,23 ,34 ,-11 ,-32.4 ,70.5 ,86.8 ,-16.3 
近畿,滋賀県,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,100.0 ,0.0 ,100.0 
近畿,京都府,2 ,4 ,-2 ,-50.0 ,3 ,1 ,2 ,200.0 ,1 ,1 ,0 ,0.0 ,150.0 ,25.0 ,125.0 
近畿,大阪府,33 ,42 ,-9 ,-21.4 ,18 ,35 ,-17 ,-48.6 ,14 ,20 ,-6 ,-30.0 ,54.5 ,83.3 ,-28.8 
近畿,兵庫県,7 ,3 ,4 ,133.3 ,6 ,6 ,0 ,0.0 ,4 ,9 ,-5 ,-55.6 ,85.7 ,200.0 ,-114.3 
近畿,奈良県,1 ,3 ,-2 ,-66.7 ,3 ,3 ,0 ,0.0 ,3 ,3 ,0 ,0.0 ,300.0 ,100.0 ,200.0 
近畿,和歌山県,0 ,1 ,-1 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,100.0 ,-100.0 
中国,計,7 ,12 ,-5 ,-41.7 ,2 ,6 ,-4 ,-66.7 ,1 ,4 ,-3 ,-75.0 ,28.6 ,50.0 ,-21.4 
中国,鳥取県,2 ,0 ,2 ,0.0 ,1 ,0 ,1 ,0.0 ,0 ,0 ,0 ,0.0 ,50.0 ,0.0 ,50.0 
中国,島根県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
中国,岡山県,3 ,8 ,-5 ,-62.5 ,1 ,2 ,-1 ,-50.0 ,1 ,2 ,-1 ,-50.0 ,33.3 ,25.0 ,8.3 
中国,広島県,2 ,4 ,-2 ,-50.0 ,0 ,4 ,-4 ,-100.0 ,0 ,2 ,-2 ,-100.0 ,0.0 ,100.0 ,-100.0 
中国,山口県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
四国,計,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
四国,徳島県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
四国,香川県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
四国,愛媛県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
四国,高知県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
九州,計,18 ,21 ,-3 ,-14.3 ,9 ,8 ,1 ,12.5 ,5 ,4 ,1 ,25.0 ,50.0 ,38.1 ,11.9 
九州,福岡県,11 ,10 ,1 ,10.0 ,3 ,6 ,-3 ,-50.0 ,1 ,2 ,-1 ,-50.0 ,27.3 ,60.0 ,-32.7 
九州,佐賀県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
九州,長崎県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
九州,熊本県,0 ,3 ,-3 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,33.3 ,-33.3 
九州,大分県,1 ,2 ,-1 ,-50.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,100.0 ,0.0 ,100.0 
九州,宮崎県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
九州,鹿児島県,0 ,2 ,-2 ,-100.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,0.0 ,0.0 ,0.0 
九州,沖縄県,6 ,4 ,2 ,50.0 ,4 ,1 ,3 ,300.0 ,2 ,1 ,1 ,100.0 ,66.7 ,25.0 ,41.7 
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
第６表,,,重要犯罪・重要窃盗犯　都道府県別　認知・検挙件数・検挙人員　対前年比較　（すり）,,,,,,,,,,,,暫定値,
,,,,,,,,,,,,,,,２０２７年２月１日確定,
,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率
,都道府県,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％）,"2026年
1～5月","2025年
1～5月",増減ポイント
総数,,551 ,678 ,-127 ,-18.7 ,188 ,214 ,-26 ,-12.1 ,111 ,133 ,-22 ,-16.5 ,34.1 ,31.6 ,2.5 
北海道,計,3 ,3 ,0 ,0.0 ,2 ,8 ,-6 ,-75.0 ,1 ,4 ,-3 ,-75.0 ,66.7 ,266.7 ,-200.0 
北海道,札幌方面,3 ,3 ,0 ,0.0 ,2 ,8 ,-6 ,-75.0 ,1 ,4 ,-3 ,-75.0 ,66.7 ,266.7 ,-200.0 
北海道,函館方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
北海道,旭川方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
北海道,釧路方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
北海道,北見方面,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,計,4 ,7 ,-3 ,-42.9 ,6 ,1 ,5 ,500.0 ,2 ,1 ,1 ,100.0 ,150.0 ,14.3 ,135.7 
東北,青森県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,岩手県,1 ,2 ,-1 ,-50.0 ,1 ,0 ,1 ,0.0 ,0 ,0 ,0 ,0.0 ,100.0 ,0.0 ,100.0 
東北,宮城県,3 ,3 ,0 ,0.0 ,4 ,1 ,3 ,300.0 ,1 ,1 ,0 ,0.0 ,133.3 ,33.3 ,100.0 
東北,秋田県,0 ,0 ,0 ,0.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,0.0 ,0.0 ,0.0 
東北,山形県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,福島県,0 ,2 ,-2 ,-100.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東京都,,305 ,334 ,-29 ,-8.7 ,54 ,61 ,-7 ,-11.5 ,41 ,31 ,10 ,32.3 ,17.7 ,18.3 ,-0.6 
関東,計,79 ,123 ,-44 ,-35.8 ,51 ,63 ,-12 ,-19.0 ,24 ,30 ,-6 ,-20.0 ,64.6 ,51.2 ,13.4 
関東,茨城県,4 ,2 ,2 ,100.0 ,2 ,11 ,-9 ,-81.8 ,1 ,3 ,-2 ,-66.7 ,50.0 ,550.0 ,-500.0 
関東,栃木県,0 ,2 ,-2 ,-100.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,0.0 ,0.0 ,0.0 
関東,群馬県,2 ,2 ,0 ,0.0 ,1 ,6 ,-5 ,-83.3 ,0 ,4 ,-4 ,-100.0 ,50.0 ,300.0 ,-250.0 
関東,埼玉県,14 ,29 ,-15 ,-51.7 ,15 ,11 ,4 ,36.4 ,8 ,9 ,-1 ,-11.1 ,107.1 ,37.9 ,69.2 
関東,千葉県,19 ,15 ,4 ,26.7 ,4 ,4 ,0 ,0.0 ,1 ,2 ,-1 ,-50.0 ,21.1 ,26.7 ,-5.6 
関東,神奈川県,34 ,70 ,-36 ,-51.4 ,23 ,26 ,-3 ,-11.5 ,8 ,6 ,2 ,33.3 ,67.6 ,37.1 ,30.5 
関東,新潟県,3 ,2 ,1 ,50.0 ,2 ,3 ,-1 ,-33.3 ,1 ,3 ,-2 ,-66.7 ,66.7 ,150.0 ,-83.3 
関東,山梨県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
関東,長野県,0 ,0 ,0 ,0.0 ,0 ,2 ,-2 ,-100.0 ,0 ,2 ,-2 ,-100.0 ,0.0 ,0.0 ,0.0 
関東,静岡県,3 ,1 ,2 ,200.0 ,3 ,0 ,3 ,0.0 ,4 ,1 ,3 ,300.0 ,100.0 ,0.0 ,100.0 
中部,計,30 ,42 ,-12 ,-28.6 ,10 ,15 ,-5 ,-33.3 ,8 ,12 ,-4 ,-33.3 ,33.3 ,35.7 ,-2.4 
中部,富山県,4 ,4 ,0 ,0.0 ,4 ,3 ,1 ,33.3 ,2 ,1 ,1 ,100.0 ,100.0 ,75.0 ,25.0 
中部,石川県,3 ,1 ,2 ,200.0 ,2 ,4 ,-2 ,-50.0 ,2 ,2 ,0 ,0.0 ,66.7 ,400.0 ,-333.3 
中部,福井県,1 ,1 ,0 ,0.0 ,1 ,2 ,-1 ,-50.0 ,1 ,2 ,-1 ,-50.0 ,100.0 ,200.0 ,-100.0 
中部,岐阜県,1 ,8 ,-7 ,-87.5 ,1 ,2 ,-1 ,-50.0 ,2 ,3 ,-1 ,-33.3 ,100.0 ,25.0 ,75.0 
中部,愛知県,19 ,28 ,-9 ,-32.1 ,2 ,4 ,-2 ,-50.0 ,1 ,4 ,-3 ,-75.0 ,10.5 ,14.3 ,-3.8 
中部,三重県,2 ,0 ,2 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
近畿,計,70 ,133 ,-63 ,-47.4 ,35 ,34 ,1 ,2.9 ,11 ,29 ,-18 ,-62.1 ,50.0 ,25.6 ,24.4 
近畿,滋賀県,1 ,2 ,-1 ,-50.0 ,0 ,3 ,-3 ,-100.0 ,0 ,3 ,-3 ,-100.0 ,0.0 ,150.0 ,-150.0 
近畿,京都府,8 ,5 ,3 ,60.0 ,4 ,1 ,3 ,300.0 ,3 ,2 ,1 ,50.0 ,50.0 ,20.0 ,30.0 
近畿,大阪府,55 ,109 ,-54 ,-49.5 ,7 ,16 ,-9 ,-56.3 ,7 ,14 ,-7 ,-50.0 ,12.7 ,14.7 ,-2.0 
近畿,兵庫県,6 ,15 ,-9 ,-60.0 ,2 ,12 ,-10 ,-83.3 ,1 ,8 ,-7 ,-87.5 ,33.3 ,80.0 ,-46.7 
近畿,奈良県,0 ,2 ,-2 ,-100.0 ,22 ,1 ,21 ,2100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,50.0 ,-50.0 
近畿,和歌山県,0 ,0 ,0 ,0.0 ,0 ,1 ,-1 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,0.0 ,0.0 
中国,計,7 ,8 ,-1 ,-12.5 ,5 ,11 ,-6 ,-54.5 ,4 ,9 ,-5 ,-55.6 ,71.4 ,137.5 ,-66.1 
中国,鳥取県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
中国,島根県,0 ,1 ,-1 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0 ,1 ,-1 ,-100.0 ,0.0 ,100.0 ,-100.0 
中国,岡山県,2 ,4 ,-2 ,-50.0 ,2 ,6 ,-4 ,-66.7 ,2 ,4 ,-2 ,-50.0 ,100.0 ,150.0 ,-50.0 
中国,広島県,3 ,3 ,0 ,0.0 ,2 ,4 ,-2 ,-50.0 ,1 ,4 ,-3 ,-75.0 ,66.7 ,133.3 ,-66.6 
中国,山口県,2 ,0 ,2 ,0.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,50.0 ,0.0 ,50.0 
四国,計,3 ,3 ,0 ,0.0 ,1 ,3 ,-2 ,-66.7 ,0 ,3 ,-3 ,-100.0 ,33.3 ,100.0 ,-66.7 
四国,徳島県,0 ,1 ,-1 ,-100.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
四国,香川県,3 ,1 ,2 ,200.0 ,1 ,1 ,0 ,0.0 ,0 ,1 ,-1 ,-100.0 ,33.3 ,100.0 ,-66.7 
